Audio,Length,Duration,Sample_Rate,MFCC_max,MFCC_min,MFCC_mean,MFCC_median,MFCC_q1,MFCC_q3,spectral_centroid_max,spectral_centroid_min,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_q1,spectral_centroid_q3,spectral_bandwidth_max,spectral_bandwidth_min,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_q1,spectral_bandwidth_q3,zcr_max,zcr_min,zcr_mean,zcr_median,zcr_q1,zcr_q3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video3/chunk17.wav,16000,220500,13.78,119.56549,-467.84262,-22.18646,-7.8163357,-22.639310836791992,3.7298377752304077,7549.820452455788,1540.4595211783922,3999.7122839735785,3539.3987207423174,2845.3983765034855,5305.478892565121,3487.3978488709163,1716.0867817871886,2660.674527895974,2681.0951666929172,2391.0569286803066,2947.0074511189714,0.68701171875,0.04638671875,0.2992337043213457,0.2490234375,0.16015625,0.434326171875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video3/chunk18.wav,16000,220500,13.78,130.9237,-422.16916,-21.165466,-9.851422,-24.841240882873535,2.968075752258301,7305.331907497705,1563.1498183795934,3752.88680067458,3377.488192407962,2660.3959653797356,4738.825705274656,3583.082718145083,1515.7026365628337,2582.6027288669547,2618.3426933231344,2272.9378447558224,2914.717475968408,0.68603515625,0.05859375,0.26354725565545245,0.21875,0.14501953125,0.365234375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video3/chunk19.wav,16000,220500,13.78,115.559074,-380.0124,-20.71387,-7.0360303,-25.695789337158203,5.723090648651123,7547.929578678519,1602.5928956463408,3519.5546277956405,3068.200542773511,2236.968770123114,4382.309289442882,3659.8551558886606,1459.7273654069652,2588.9357773558186,2669.66009050281,2243.5999727221642,2924.025237762382,0.677734375,0.05908203125,0.23916718024941996,0.197265625,0.12158203125,0.319580078125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video3/chunk20.wav,16000,220500,13.78,109.832924,-347.33496,-20.27097,-6.8806734,-25.27987003326416,5.7918541431427,7589.78428553466,1588.9200775474158,3534.696510508815,2915.6813659588233,2229.9936985444315,4595.796222989182,3657.6907583022453,1463.2073080373252,2567.033208859441,2628.6763448909937,2183.0793699415754,2923.408412081379,0.71142578125,0.04345703125,0.24617645192865428,0.197265625,0.119140625,0.327880859375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video3/chunk21.wav,16000,77859,4.87,99.9888,-562.73846,-16.170528,-4.626622,-22.382614135742188,6.4762983322143555,7010.813025325901,1808.0259370537292,3599.9013152606008,2887.800680733375,2443.289291165832,4827.125926110925,3735.844276704855,1817.9037697223898,2748.1203544112495,2763.5862742280488,2403.4310683252447,3055.724108842402,0.64111328125,0.0615234375,0.25142016441993464,0.205078125,0.1201171875,0.3740234375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk0.wav,16000,220500,13.78,87.54253,-669.814,-33.6795,0.0,0.0,0.0,7085.999433317543,0.0,1599.21113463619,0.0,0.0,4339.244853966257,3240.109634878185,0.0,965.4502457170473,0.0,0.0,2776.8240718533434,0.55029296875,0.0,0.11800772186774942,0.0,0.0,0.31787109375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk1.wav,16000,220500,13.78,65.45657,-622.34906,-22.4964,-0.121236324,-10.310070514678955,8.892191886901855,7079.590178687085,2836.3027006228394,4906.994113188618,4492.087962465976,4003.987715928635,5830.849236531118,3349.0223276645265,2322.1940591534144,2739.2128063172663,2684.4358511621544,2554.746359670471,2875.3887527508596,0.6865234375,0.06396484375,0.37631983214907194,0.30615234375,0.2626953125,0.511474609375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk2.wav,16000,220500,13.78,117.50838,-429.67206,-15.738706,-9.4317465,-20.9609317779541,1.948748230934143,6044.698216726292,1981.9982670618967,3170.3012542439114,3025.6450477007984,2732.8388788414027,3404.1039672649163,3637.6506094581987,2485.2894851269402,3042.720864880951,3058.7102644409565,2869.7689706741544,3210.3287769392364,0.4697265625,0.03759765625,0.13577277588457076,0.1171875,0.087890625,0.15380859375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk3.wav,16000,220500,13.78,183.03745,-206.17216,-12.919761,-14.71476,-25.95981216430664,-4.3604841232299805,2932.3362401405516,1165.890819663428,1384.2608883152727,1372.2288509275884,1270.430260049161,1462.9586831335225,2945.9824945144424,1123.4006434084536,1445.2286291733215,1386.3727629909533,1273.6143191262745,1578.7797399985006,0.1201171875,0.064453125,0.09593650304524362,0.09619140625,0.09033203125,0.1015625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk4.wav,16000,220500,13.78,177.31752,-437.2221,-13.626051,-11.618805,-22.29732322692871,-0.821011483669281,4902.5857734554465,1188.6393717882522,2293.3256310262177,2272.4575574504356,1807.3880893555179,2700.877278185203,3321.285578105695,1128.9401729947058,2322.3775956115383,2420.314260614974,2058.9484171368563,2785.7840910938085,0.32861328125,0.03662109375,0.11649869489559164,0.10595703125,0.09375,0.126708984375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk5.wav,16000,220500,13.78,155.59927,-248.9719,-13.644698,-13.773901,-26.0267972946167,-2.023748517036438,2285.620328423588,1253.6264431632353,1602.6445141176043,1553.4590184625417,1470.4796473749502,1669.1666115731828,2928.848191635131,1540.1394843165592,2096.8539911286684,2086.7280745834587,1807.0303439624213,2324.2069706885545,0.11669921875,0.02099609375,0.0756767963312065,0.07666015625,0.059326171875,0.092041015625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk6.wav,16000,220500,13.78,173.32913,-272.49658,-16.630753,-14.255807,-23.909358978271484,-4.685832262039185,5659.213782427556,1196.7149883762572,3166.3815334717647,3165.414939328841,2727.8335463451535,3639.952417964181,3409.723065655414,1235.0449277644448,2714.7202407903837,2823.020382952339,2618.957206759451,2990.427810143639,0.453125,0.048828125,0.1714966103538283,0.158203125,0.123291015625,0.205322265625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk7.wav,16000,220500,13.78,165.31184,-434.0674,-23.24137,-12.858927,-23.800230979919434,-2.431357741355896,4261.2848645297645,1316.8855080338342,1699.9999341073456,1561.1193347545538,1435.33194856417,1808.6354015369247,3198.0109460395606,1342.9855727507384,1952.1126504067356,1792.0035123520374,1559.2765037251247,2163.3906731447855,0.11962890625,0.0302734375,0.09378625290023201,0.0966796875,0.0888671875,0.10400390625
