Audio,Length,Duration,Sample_Rate,MFCC_max,MFCC_min,MFCC_mean,MFCC_median,MFCC_q1,MFCC_q3,spectral_centroid_max,spectral_centroid_min,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_q1,spectral_centroid_q3,spectral_bandwidth_max,spectral_bandwidth_min,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_q1,spectral_bandwidth_q3,zcr_max,zcr_min,zcr_mean,zcr_median,zcr_q1,zcr_q3,cluster
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk129.wav,16000,220500,13.78,109.709236,-326.8319,-15.708877,-9.117071,-23.829309463500977,5.382060766220093,7054.367917526602,1869.293540493382,4093.478594162506,3960.317793675476,3184.923232053247,4887.850261882482,3474.367184834138,1819.6836245134823,2900.7027497614654,2934.6211343082336,2737.3555850044645,3119.4955014467605,0.6416015625,0.07763671875,0.2841626939530162,0.251953125,0.180419921875,0.379638671875,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk160.wav,16000,220500,13.78,110.52998,-484.26767,-25.186474,-10.549969,-22.483521461486816,-0.4294071942567825,7307.806292365056,1681.4173819221082,4016.149846144615,3944.508161722825,3410.1236338402405,4737.242756107959,3414.853182534836,2001.728503151484,2880.2751276794306,2915.162325987122,2754.682182268333,3070.525056163056,0.54052734375,0.0615234375,0.289089689675174,0.27783203125,0.20361328125,0.366943359375,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk140.wav,16000,220500,13.78,121.35684,-328.64014,-18.900177,-12.673196,-28.39929485321045,3.756516695022583,7053.929473902524,1696.1923820645238,4127.836138396167,4013.217920367678,2867.1362814967524,5340.563829005885,3623.761263963397,1754.2923498456698,2763.8228951791093,2814.6502469988,2514.56849240176,3005.3394000773696,0.68994140625,0.0634765625,0.3045606148491879,0.279296875,0.1484375,0.439697265625,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk143.wav,16000,220500,13.78,102.646774,-390.62653,-20.917482,-10.508348,-26.535499572753903,3.5579503774642944,7061.83170330817,1917.1476499367031,4187.436667730509,4372.718089085886,2879.1728515586865,4961.909047859949,3384.431505554227,1970.5402659241477,2759.9063054099324,2836.0168683767474,2493.812474947406,2991.2638292913307,0.662109375,0.0751953125,0.318856719475058,0.32666015625,0.177978515625,0.43017578125,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk145.wav,16000,220500,13.78,119.619255,-252.91275,-13.226317,-9.146658,-23.235556602478027,5.319442510604858,7187.0168667915805,1939.979251103605,4176.922186563613,4049.5849141341087,3077.7057474894896,4983.925493520061,3470.566125584781,1901.524621618324,2905.874664583848,2966.504402130419,2715.996804448043,3111.49992504751,0.66455078125,0.0517578125,0.3026788627465197,0.263671875,0.171142578125,0.406005859375,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk41.wav,16000,220500,13.78,110.54103,-369.55573,-23.813381,-12.987947,-27.808500289916992,2.5923447608947754,7123.0381879605175,1899.221447181986,4088.429884218921,3888.2491711213215,3131.57349053488,4890.788085058151,3476.2986058098413,1956.8120292773003,2873.446557726784,2948.458678383074,2729.642753930574,3092.1149700153737,0.64453125,0.03515625,0.2871569569315545,0.25732421875,0.167236328125,0.390869140625,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk147.wav,16000,220500,13.78,102.747406,-315.80566,-16.63024,-8.73382,-24.98916530609131,4.626888751983643,7189.937094340987,1641.629242020956,4240.566131991506,4034.49357012172,3221.812498759716,5114.012226595845,3480.496004297911,1826.4842965818816,2826.0235633168213,2862.498824199227,2653.263668346344,3027.42592177632,0.681640625,0.06005859375,0.3132001341357308,0.28515625,0.163818359375,0.435302734375,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk125.wav,16000,220500,13.78,112.31324,-475.1066,-20.976105,-9.706029,-20.74568653106689,0.4410077333450317,7161.226448804624,1808.4803378383567,4224.758359562967,3935.7389349272544,3357.0069109682536,5057.963126172152,3418.8431786321075,2105.570418074431,2746.835451143417,2788.13196368075,2559.680153415316,2939.1640437626083,0.6923828125,0.064453125,0.3064174430829466,0.28759765625,0.203857421875,0.37890625,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk154.wav,16000,220500,13.78,107.24974,-390.3246,-20.454618,-12.19694,-26.9138822555542,3.123196005821228,7282.202901201383,1772.1886473575607,4215.110109168938,4140.356122551457,3055.7709735941507,5053.484565938808,3418.3390452562808,1672.5829180253704,2659.2328338878133,2701.435989107352,2427.6803899162423,2916.353229222796,0.71240234375,0.0830078125,0.3146740411107888,0.29248046875,0.171875,0.419189453125,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk138.wav,16000,220500,13.78,118.22446,-400.60767,-20.05845,-9.200058,-21.57240104675293,0.7621971666812897,6971.136009649431,1749.389264835635,4124.362058650523,3955.233554614442,3073.901626958532,5086.607884550596,3607.3404405417737,1911.379039722098,2840.7522086482127,2910.8431292994974,2607.683103344951,3077.250611670304,0.65185546875,0.0712890625,0.3060990973027842,0.28955078125,0.18017578125,0.40966796875,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk135.wav,16000,220500,13.78,100.38823,-465.4148,-28.256765,-14.125024,-27.97783851623535,-2.708293199539185,6990.981443559317,1576.2789036300005,4101.655827572199,4045.549427970708,3199.124903852343,4827.927331572934,3356.861318714672,1836.267598957353,2767.5885548628685,2778.681738657533,2598.947734962449,2971.642893495521,0.638671875,0.0517578125,0.2958293304089327,0.298828125,0.165283203125,0.402587890625,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk128.wav,16000,220500,13.78,96.04857,-327.34454,-17.51009,-11.240234,-26.262967109680176,4.108374357223511,7311.89904860476,1937.092961490529,4195.0891813535145,3926.275813391364,2932.751228601258,5188.252739731637,3383.5751385349986,1767.6705795296964,2741.658908434565,2781.52505982145,2508.692582736695,2982.1097442955074,0.67578125,0.0576171875,0.300790313225058,0.23681640625,0.155517578125,0.460693359375,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk105.wav,16000,220500,13.78,100.46599,-321.5223,-17.908344,-8.992461,-23.93513298034668,4.474889516830444,7214.053912096174,1987.989028933452,3996.0883201662928,3847.837111218148,2926.248917103381,4641.038222624127,3436.993537967934,1760.2431823616926,2736.4618051773823,2847.1852136916336,2496.1070417806595,2984.428847651181,0.68798828125,0.0791015625,0.2939668376595127,0.25927734375,0.173583984375,0.3828125,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk103.wav,16000,220500,13.78,90.26192,-367.16165,-20.769522,-10.874105,-25.784750938415527,3.0011802911758423,7218.286439881463,2006.5979099412496,4077.249312613964,3805.495302603776,2927.917500848852,4786.435494581591,3514.172817906116,1756.775636609647,2706.87943651837,2745.825420421391,2468.614154552644,2942.867484637753,0.66357421875,0.06884765625,0.298348906975058,0.259765625,0.16357421875,0.39599609375,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk180.wav,16000,220500,13.78,86.056595,-433.18985,-29.064322,-13.392298,-27.555561065673828,-2.690302610397339,6936.597746392978,2048.0451656781424,4143.70805349617,3896.2098801528623,3115.2050190400896,5082.476483448776,3268.4168533204283,1956.7952450678015,2805.2444988754414,2839.4496963779893,2664.584358301109,2989.847081409711,0.62060546875,0.04296875,0.3004549738979118,0.28564453125,0.1552734375,0.430419921875,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk38.wav,16000,220500,13.78,110.49245,-325.06662,-17.657095,-12.693943,-25.96083927154541,2.3018808364868164,6966.20801500072,1907.4864392004977,4160.050106527009,3954.352497291587,3203.309583288353,5037.113762902449,3453.9888439637284,1970.5069287759625,2832.094183188845,2882.836007280336,2673.9368131513284,3014.985120769312,0.65185546875,0.09033203125,0.3074336571925754,0.283203125,0.186279296875,0.406982421875,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk42.wav,16000,220500,13.78,111.11798,-322.7634,-18.937637,-12.800039,-28.06668472290039,2.37703275680542,7173.304217287066,1795.893074174736,4123.738621105708,3876.299628468365,3153.9626342663028,4842.769256013031,3396.078728334004,1917.8575974138275,2830.36971483999,2891.840933934536,2660.3773807308544,3048.5701735850016,0.67333984375,0.0888671875,0.2956899833236659,0.26416015625,0.183349609375,0.3876953125,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk43.wav,16000,220500,13.78,106.10742,-388.42746,-20.63493,-12.964632,-27.73819732666016,0.9665796756744384,6988.088822330429,1826.607004055752,3945.620996093965,3868.872341218307,2921.2939349438216,4827.735829265575,3496.909723489014,1741.2030383136005,2743.724350828651,2819.4260904348166,2512.100895355502,2995.492246759727,0.658203125,0.02587890625,0.2864330318300464,0.26513671875,0.159912109375,0.395751953125,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk50.wav,16000,220500,13.78,108.69679,-292.01663,-16.557602,-9.252192,-24.291093826293945,4.005817413330078,6917.834679363262,1905.1983105848904,4112.132805517034,3903.038595077779,3003.682011933179,5031.786696824204,3473.6001318592084,1936.7884614421132,2796.0950303953164,2887.816723219256,2597.2688201438787,3030.778143308804,0.66552734375,0.052734375,0.299750308149652,0.2587890625,0.15185546875,0.422607421875,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk35.wav,16000,220500,13.78,103.39319,-340.5396,-20.294626,-12.739963,-27.690265655517575,2.9929277896881104,7146.275682336817,1922.6037684956584,4089.448946332271,4151.389628959805,2828.3522628834144,4888.504359171529,3450.2584855484074,1649.942170855657,2690.178359606645,2784.7098194584755,2425.612346478751,2972.170179529147,0.67529296875,0.0517578125,0.3069940907772622,0.28955078125,0.156982421875,0.414306640625,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk54.wav,16000,220500,13.78,94.18677,-300.00153,-17.823132,-13.830244,-28.958166122436523,2.325332283973694,7170.967355429302,1987.9076286186607,4142.005062755071,3826.3948952419432,2941.618064872453,5247.236138591882,3484.5990526275127,1817.8981716145,2776.855705740398,2842.8446641438327,2566.694695387434,3038.879247660373,0.65966796875,0.09130859375,0.3062939566415313,0.263671875,0.16259765625,0.447265625,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk55.wav,16000,220500,13.78,105.64575,-355.752,-18.457516,-11.589056,-26.26097679138184,2.363984227180481,7180.587112258772,1658.8095268869015,4121.967221227789,3791.735728810946,3004.1204987425645,5276.225709878808,3511.886113103717,1884.770346342377,2783.45167949066,2849.556433889345,2572.5881021088308,3028.0701046294653,0.67138671875,0.0751953125,0.2981721740864269,0.2529296875,0.17236328125,0.42822265625,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk32.wav,16000,220500,13.78,107.67139,-409.76355,-22.561617,-12.462994,-28.248842239379883,2.719982385635376,7224.784242970141,1751.1067759753212,4154.661536493575,4005.218892042421,2979.231188339647,5081.949582809254,3468.275612805744,1665.800199370001,2697.667537148676,2783.879012987797,2440.1568205530493,2973.8610509836108,0.6884765625,0.06787109375,0.3137654527987239,0.29736328125,0.1650390625,0.426025390625,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk59.wav,16000,220500,13.78,107.76329,-306.2776,-18.866316,-10.552875,-24.989026069641117,3.2872596979141235,7057.582446640994,1752.5093450050954,4102.066038593393,4137.680500238026,3044.379982068476,4884.054601939906,3514.0210722392635,1968.0534849766727,2813.287561176725,2866.059697776648,2617.051460865938,3019.156265155725,0.65771484375,0.06494140625,0.3092349731728538,0.3056640625,0.171630859375,0.417724609375,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video14/chunk40.wav,16000,220500,13.78,101.92136,-348.57382,-19.556843,-9.520906,-24.00791358947754,2.6493170261383057,7369.174965172716,2190.101399036944,4164.056988704741,3831.642853665852,2995.183677848656,5274.552041442083,3714.4602570459374,2152.191064248836,2813.0162651010783,2807.1753369632647,2583.487912403742,3013.295357354412,0.66455078125,0.0732421875,0.3138085031177494,0.26318359375,0.197509765625,0.4345703125,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk65.wav,16000,220500,13.78,90.845764,-362.98306,-22.39321,-9.133966,-23.032872200012207,3.00156044960022,7313.90700381961,2187.435592111031,4176.397569821225,4294.214772843858,3249.2806312659604,4655.63862459711,3374.361200604284,1676.8104016745135,2729.4010284751225,2845.211050280905,2532.8146677288623,2962.288661487659,0.630859375,0.07177734375,0.3187864794808585,0.330078125,0.204345703125,0.388427734375,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk67.wav,16000,220500,13.78,95.48511,-363.275,-21.626175,-9.736567,-25.309118270874023,4.11424446105957,7073.954880056337,2079.125683561571,4147.805281714532,4323.44508779412,3001.1580019175544,4846.016697803425,3386.44847950672,1779.9763573522926,2680.1609581408648,2747.082719904357,2434.600453794824,2947.690676979717,0.66357421875,0.0927734375,0.321954076638631,0.3310546875,0.189453125,0.4140625,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk79.wav,16000,220500,13.78,131.02545,-414.67203,-18.70491,-9.646925,-22.640230178833008,2.6928539276123047,7481.176194597929,1495.624595936957,4027.50305741896,3608.96223364336,3023.2433902876865,5102.797910160705,3698.0409528649984,2215.649192628395,3036.7040020279983,3120.673915936457,2853.424192143725,3257.942888646362,0.7314453125,0.04052734375,0.2524923868909512,0.1689453125,0.10791015625,0.3828125,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk73.wav,16000,220500,13.78,86.19769,-370.51807,-23.30186,-10.637915,-25.39833068847656,2.643599271774292,7301.302341924917,1960.5025572695445,4220.454679361795,4296.724109486084,3319.532502514052,4638.580833703432,3536.1441199440887,1951.071142538932,2812.318093762929,2910.392860538052,2647.656910954672,2993.2129763542434,0.693359375,0.0625,0.3190255220417633,0.322265625,0.1923828125,0.389404296875,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk50.wav,16000,220500,13.78,100.96996,-508.32812,-18.371666,-9.104608,-20.39176368713379,1.7171293497085571,7264.4701631894,1879.321438579209,4030.435461453808,3746.3416018617736,3112.7985034609183,4925.8643603146,3573.0725515856493,2027.1950579218071,2764.333381942012,2755.3301933381927,2535.915183831523,3006.8540964097783,0.71240234375,0.02978515625,0.2703594021896752,0.236328125,0.163330078125,0.349853515625,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk81.wav,16000,220500,13.78,112.052,-433.2009,-19.27511,-12.211668,-25.663113594055176,-1.2770785689353945,7345.48706551455,1623.5364888525623,4008.667545914281,3831.476175288762,3060.3695626666317,4771.291083021336,3663.6875797019543,2154.0535154112654,3039.8697203035795,3062.783063167698,2881.9845805171067,3233.762026393153,0.6533203125,0.02099609375,0.2440601888776102,0.20654296875,0.1318359375,0.32421875,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk82.wav,16000,220500,13.78,108.76561,-327.38553,-19.826294,-12.777647,-26.504329681396484,-1.1129339337348938,7084.356879099898,1828.7915262712447,4127.8376078610445,3968.3528226920544,3197.447862279956,4928.648817302731,3767.9941947319376,2078.0378333361164,2891.8652999386068,2869.664710174096,2711.211165078953,3099.6100012411184,0.66943359375,0.046875,0.2589091502320185,0.21875,0.139892578125,0.337158203125,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk79.wav,16000,220500,13.78,102.63272,-346.1992,-19.421926,-12.863741,-28.38601589202881,2.129916191101074,6971.241731840503,2104.017330374887,4041.481041502199,3764.488734359983,3039.168208865327,4886.656607101678,3427.632211692261,1808.8927646337763,2766.447879632129,2819.240772475827,2604.024541937926,2999.94986417951,0.65673828125,0.08447265625,0.2817314838312065,0.24072265625,0.159423828125,0.3857421875,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk185.wav,16000,220500,13.78,105.23068,-353.4631,-21.250063,-11.553284,-25.346659660339355,-1.1676204800605774,6901.932445574186,1669.5640996065006,4165.721265348098,4095.186458429295,3205.5124408409665,5060.401331164925,3404.269562161504,1927.9861743581744,2861.015557238466,2892.226070418827,2750.443134170236,3025.9768940483864,0.6328125,0.0625,0.299777497824826,0.291015625,0.16455078125,0.4296875,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk82.wav,16000,220500,13.78,122.60559,-334.34775,-17.71164,-11.201422,-25.720206260681152,2.3599350452423096,7058.031213908177,1723.7885146125643,4129.023230813544,4056.5770691526313,2979.595074097725,5067.486726579588,3505.160409151862,1835.8536180084652,2807.623616835778,2843.0300927677868,2603.569834011697,3042.186400632764,0.650390625,0.06640625,0.3077882558729698,0.29150390625,0.17626953125,0.42236328125,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk87.wav,16000,220500,13.78,95.09639,-356.392,-18.970814,-11.396494,-25.392683029174805,2.5519243478775024,7177.354391882376,2087.2113981071507,4075.684306401688,3964.7666112524025,3029.383811485945,4721.992804306352,3405.4172323390503,1770.040336350252,2791.932864940516,2896.291724105887,2548.99100375956,3059.5492356469013,0.68115234375,0.0361328125,0.2875172201276102,0.24267578125,0.164306640625,0.38623046875,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk88.wav,16000,220500,13.78,107.73567,-357.52368,-19.73038,-14.054703,-29.497530937194824,3.063061237335205,7245.000629010632,1853.486452097202,4150.57645338874,4008.201620114598,3057.841729902014,5017.194121164908,3514.3327617367245,1765.0287994612004,2727.821652221401,2786.78420451912,2493.946104189881,3023.055927259046,0.67138671875,0.07470703125,0.2997140552494199,0.2685546875,0.16943359375,0.398193359375,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk89.wav,16000,220500,13.78,113.60606,-333.93228,-19.853127,-11.306346,-27.43039321899414,2.2307348251342773,7169.421563467052,2051.406088939071,4071.8924839541073,3804.497964961474,3046.472101810932,4924.610528012283,3398.486559255173,1966.7172986886385,2837.8046683446923,2911.1624258743987,2659.0185010329405,3049.558145127541,0.6640625,0.0439453125,0.2863537286107888,0.248046875,0.151123046875,0.419677734375,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk183.wav,16000,220500,13.78,106.831566,-364.74124,-21.581285,-14.203316,-29.12736701965332,-1.8433133959770205,7101.834734920754,1543.61718968563,4234.247990759765,4051.892707438047,3109.3900588785414,5352.343397108058,3424.1968020441523,1936.0815202196572,2763.9680163291146,2782.3916560602984,2531.340979492167,3029.0509759491924,0.6484375,0.0546875,0.312490936774942,0.30029296875,0.172119140625,0.443115234375,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk94.wav,16000,220500,13.78,95.90056,-332.73953,-21.087055,-13.516037,-29.85892105102539,2.664220094680786,7097.629560737747,1851.2658140553128,4057.478130061702,3734.9526383572575,2779.1792606774907,5411.210735281924,3484.928315249165,1748.033395662002,2648.7118924570686,2670.857521107813,2374.3426209451027,2928.8791754251733,0.67529296875,0.06640625,0.2975853302639211,0.2470703125,0.154541015625,0.43359375,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk99.wav,16000,220500,13.78,109.98161,-345.2116,-17.359072,-9.802082,-25.33091354370117,3.3964102268218994,7041.818160769598,1897.3108052879736,4058.417436203788,4002.2445147479098,3045.563783187059,4888.38188295408,3377.049765255017,1739.0168168492069,2807.0699181476216,2890.3698525448003,2650.5492901390385,3023.3149136904967,0.6630859375,0.060546875,0.3002861713312065,0.2880859375,0.1572265625,0.41650390625,9
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk89.wav,16000,220500,13.78,110.787735,-290.39954,-17.632627,-10.681575,-22.373623847961422,-0.255628228187561,7313.540091714666,2067.026914097344,4017.62058235475,3862.246198081764,3189.840241399727,4734.777516812201,3544.3442530982893,1761.0218566477026,2971.0683102604767,3010.348532816803,2773.827002328018,3185.763307425358,0.671875,0.0400390625,0.2541260332076566,0.21435546875,0.159423828125,0.33642578125,9
