Audio,Length,Duration,Sample_Rate,MFCC_max,MFCC_min,MFCC_mean,MFCC_median,MFCC_q1,MFCC_q3,spectral_centroid_max,spectral_centroid_min,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_q1,spectral_centroid_q3,spectral_bandwidth_max,spectral_bandwidth_min,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_q1,spectral_bandwidth_q3,zcr_max,zcr_min,zcr_mean,zcr_median,zcr_q1,zcr_q3,cluster,selection_model_y
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk71.wav,220500,10.0,22050,239.9545,-443.05133,-8.606167,-0.42406496,-14.151246547698976,12.73089838027954,6519.545553022782,547.7154475127069,1639.972745306995,1189.306777090897,961.201166076429,1739.058281913599,3824.385809275976,778.6817129001289,1775.5868396389883,1621.746462660278,1334.643541842831,2007.333579615388,0.5146484375,0.01318359375,0.0826951312354988,0.0498046875,0.02978515625,0.090087890625,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk70.wav,220500,10.0,22050,234.02847,-369.29718,-9.188144,-3.823903,-14.384237289428713,8.143548011779785,6496.807427309063,625.9819154776591,1663.4010365849076,1301.0089189941605,986.2145400407472,1766.523222840396,3872.4682545654873,744.8546373545647,1727.889289149283,1547.7974329327403,1282.3182631561945,2079.8272497802054,0.60693359375,0.015625,0.0917753498404872,0.06591796875,0.044921875,0.101806640625,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video14/chunk53.wav,220500,10.0,22050,205.29846,-546.7947,-18.361021,-4.7605705,-18.469700813293457,8.249115943908691,6647.140351106847,685.1552805005318,1775.2239406054302,1380.745515139114,1164.9126759438454,1882.815070656945,3725.1818884512472,855.4043744395896,1792.6664714945268,1616.2561282737836,1340.5791130190037,2107.5692200576173,0.560546875,0.02099609375,0.0954074372824826,0.06494140625,0.04541015625,0.101806640625,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk66.wav,220500,10.0,22050,227.2172,-470.08368,-9.968251,-2.1523807,-12.727237701416016,14.13412618637085,6504.9102134212335,279.21834802921245,1469.5539605311342,845.3347885689584,339.2574897309263,1504.466740104291,3764.482357040791,296.5069932865225,1328.4392102502493,1259.861520200134,386.5433753371176,2120.89494042528,0.55224609375,0.01513671875,0.0895865809889791,0.03271484375,0.021728515625,0.0712890625,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk4.wav,220500,10.0,22050,235.95755,-483.2726,-11.274092,0.20750427,-16.00993537902832,14.798184394836426,6291.202865379778,510.4599151256643,1717.4238969405474,1174.5814812400506,888.859962865384,1721.607971164824,3542.2346279066774,831.7877145986856,1776.5717495087763,1562.5420455768688,1308.0908570918714,2194.949401776634,0.58056640625,0.02099609375,0.0912485498839907,0.04931640625,0.038818359375,0.09033203125,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video14/chunk56.wav,220500,10.0,22050,211.4764,-524.02454,-18.918037,-5.682383,-19.43810176849365,7.091104030609131,6615.0466388296245,641.2438781846827,1769.867255485338,1421.4046919932648,1159.7535940170517,1880.906764833764,3925.069379331584,712.4298488131628,1764.9164838330164,1579.6255157109638,1339.9427906036651,2024.2479112385977,0.59033203125,0.02001953125,0.0921662014211136,0.0673828125,0.0478515625,0.09326171875,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk62.wav,220500,10.0,22050,211.83493,-411.13416,-7.070587,-0.7861288,-13.824776649475098,15.780267715454102,6425.85846545409,465.1320744269867,1772.4354320399216,1191.7939461597446,850.4913352973665,1679.4705544224375,3613.56494250808,967.6669053509324,1850.2111946375228,1730.5643801547594,1452.128210502277,2116.6766707686834,0.58203125,0.0078125,0.0992604408352668,0.0419921875,0.02294921875,0.079833984375,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk56.wav,220500,10.0,22050,231.26785,-406.68808,-13.935071,-3.1702638,-19.306150436401367,10.18945598602295,6583.884173569431,455.56161538995656,1766.6793699076954,1151.0558497746492,961.38409843597,1891.0324911820912,3657.231804434441,579.4069743891487,1709.133292338695,1579.910230476735,1065.1621976654028,2238.431159650872,0.61474609375,0.01953125,0.1017131761165893,0.05908203125,0.041015625,0.1171875,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video14/chunk37.wav,220500,10.0,22050,235.1224,-529.5511,-19.742584,-4.765482,-18.416889190673828,7.754487991333008,6400.37681464266,708.938178874262,1754.417687785452,1393.2584670849235,1141.0450627641144,1864.1375446147083,3950.741641120508,769.358320175142,1844.941428743204,1674.3811961622905,1410.2053711292392,2179.0763785712543,0.54296875,0.01708984375,0.0907115537993039,0.06201171875,0.04345703125,0.10009765625,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk9.wav,220500,10.0,22050,222.22136,-356.24985,-7.75054,-5.943163,-21.986671447753903,8.830817222595215,6733.565365876567,613.5397521741572,1731.3587788125,1314.049017449864,1093.832573894953,1754.4882873907682,3665.246905215151,682.1803617416914,1668.8155868313809,1465.3428201994811,1135.6463089201357,2061.053311585213,0.64697265625,0.02099609375,0.1047754132830626,0.0712890625,0.0537109375,0.09619140625,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk20.wav,220500,10.0,22050,258.16156,-640.77454,-12.298861,2.2440758,-13.761761665344238,18.75363540649414,6340.339148493786,424.77340697251054,1696.7165444786613,1243.2354610073176,938.8293567119896,1924.8119744318165,4329.828911887308,619.6403244804567,1861.9572066406413,1605.1503624440772,1367.7602299826626,2264.0561153970884,0.5419921875,0.00732421875,0.0763644685324826,0.04833984375,0.0302734375,0.08203125,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk69.wav,220500,10.0,22050,209.45625,-447.19977,-24.946825,-14.331092,-27.58358192443848,-1.4173647165298462,6573.202042391482,457.68288887242727,1654.6150719715376,1051.2973834309034,835.2506272950639,1768.278040604695,3893.913202290806,578.754631526116,1698.393782800165,1489.6784032274054,1134.7313551782695,2004.0570194199263,0.6533203125,0.02294921875,0.1044842571780742,0.05224609375,0.0380859375,0.116455078125,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk25.wav,220500,10.0,22050,215.01086,-498.95316,-26.963348,-11.781185,-24.99987030029297,-0.7005323767662048,6671.09538294181,562.994311450394,1695.6727271799457,1384.515872570504,977.6964711199752,1758.901910636036,3316.3963932376228,882.7373534601052,1848.357082935183,1786.655470673116,1293.7235355603264,2341.845018492725,0.619140625,0.02197265625,0.0957677004785382,0.0595703125,0.042724609375,0.08837890625,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk10.wav,220500,10.0,22050,220.58167,-359.24503,-6.938846,-4.7235684,-19.09406089782715,8.347773551940918,6769.0802585564925,640.6152310304758,1548.9719784738377,1217.1444253527368,955.530788564183,1635.1426973621333,3560.510352276716,752.5450497122528,1723.7517728599726,1532.1798319085524,1237.2717409119464,2120.590472912541,0.6259765625,0.0166015625,0.0863827309309744,0.05712890625,0.04345703125,0.087646484375,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk42.wav,220500,10.0,22050,202.02841,-503.54892,-11.869809,0.0,-10.122697830200195,13.092679500579834,6603.057952656151,0.0,1164.889614951741,772.0807290194332,513.0521918571935,1344.9036819944413,3701.1248510677583,0.0,1453.0186366833657,1320.25650523669,999.095444022588,2034.4067943493649,0.7353515625,0.0,0.0608844801334106,0.03515625,0.01953125,0.05029296875,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk26.wav,220500,10.0,22050,209.51999,-496.09885,-27.778215,-11.320862,-24.086584091186523,0.6116075813770294,6503.799444285196,541.7955771582148,1628.5400192537388,1410.1607937094282,975.33681662722,1662.7791333189768,3741.624515575129,892.0155676335497,1860.8810770920804,1717.0014497754294,1426.5488118771416,2271.750700172944,0.642578125,0.02099609375,0.0900771280452436,0.05615234375,0.039794921875,0.098388671875,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk57.wav,220500,10.0,22050,213.84903,-460.59857,-25.291601,-12.335314,-24.96651077270508,-1.360588312149048,6363.532675812552,582.7292902282068,1624.627364458876,1279.9728294739978,911.2268317076404,1712.0031764195364,3772.342682827535,822.2769126908145,1763.2438765988582,1619.4666790310223,1296.7736019323154,2129.0612414385514,0.59130859375,0.01611328125,0.0937069496809744,0.05517578125,0.04052734375,0.09765625,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk63.wav,220500,10.0,22050,213.17857,-476.97052,-26.01612,-12.619806,-26.962197303771973,-1.349964678287506,6716.275047532111,523.6954389262149,1717.1507588604516,1303.079161156461,991.4191598593336,1782.9648929552973,3430.1090626447585,743.9290170800139,1772.7158645526051,1685.5096510178544,1264.1622667856368,2162.2802887023104,0.65087890625,0.01611328125,0.1060941125290023,0.06494140625,0.044677734375,0.09765625,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk12.wav,220500,10.0,22050,218.17778,-359.00458,-7.625318,-3.201128,-18.99689102172852,9.533507823944092,6505.5452526069,585.4370469594239,1677.104022789218,1165.4639440049857,962.7345383552864,1788.9757550050167,3785.229963506448,624.8405805896919,1779.8785340801658,1537.7573441574978,1208.0824076468912,2292.948362241147,0.54833984375,0.0234375,0.0960781159367749,0.056640625,0.04248046875,0.087646484375,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk80.wav,220500,10.0,22050,205.48874,-467.10077,-25.275867,-12.706684,-27.137231826782227,-1.5130972862243652,6769.531358528554,624.4300594446227,1779.6188840086777,1309.7629385471816,1059.9994228492778,1667.1946902240288,3422.223674538811,842.4215202282447,1902.3166400405323,1825.67385720721,1436.1812275382315,2195.0360275708854,0.67333984375,0.02099609375,0.1074569949970997,0.06103515625,0.044677734375,0.09228515625,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk27.wav,220500,10.0,22050,197.78416,-400.3469,-8.473658,-6.2287407,-21.01042461395264,7.763234853744507,6530.510374436229,484.35013873430375,1728.4723936224848,1248.1248065049608,967.7361427191086,1838.837083902168,3980.805749862863,759.63147368433,1780.6310234153616,1619.9559199300586,1193.4868995528864,2259.2288038483293,0.59228515625,0.01611328125,0.1029797618184454,0.06005859375,0.041748046875,0.09912109375,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk28.wav,220500,10.0,22050,221.66612,-370.1947,-8.037992,-4.682466,-20.60700798034668,8.964885711669922,6980.085478181212,581.2044967087344,1607.1284065623584,1270.3428239964082,1032.14609819336,1692.5739703933832,3463.6174083671804,800.3189790932911,1711.6589863367442,1619.4088497234031,1260.5196268999866,2020.7283178499968,0.626953125,0.0166015625,0.0894030506815545,0.060546875,0.042236328125,0.08642578125,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk33.wav,220500,10.0,22050,206.87862,-369.94894,-8.119667,-6.0709667,-22.72827816009521,10.041346073150637,6722.628663233785,685.1059230837863,1712.711266176901,1300.545376303004,1080.4663140410817,1672.3692549650632,3677.715400375636,818.8975171142226,1748.987351430974,1509.5698183938468,1204.1076824179172,2074.1254948305623,0.578125,0.0224609375,0.100667506525522,0.0654296875,0.04833984375,0.09814453125,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk10.wav,220500,10.0,22050,219.30145,-365.64603,-6.0971966,-0.90192604,-12.76442575454712,11.081185817718506,6319.305313518015,427.5392926789572,1573.470191395034,1088.8483502843746,892.1746416156923,1687.110864044124,3715.07746340054,696.9420319312748,1858.8397955348764,1731.2990580903547,1285.642553070862,2344.7759964556053,0.58056640625,0.00439453125,0.0797416527697215,0.04931640625,0.03271484375,0.0751953125,0,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk239.wav,220500,10.0,22050,196.20284,-353.10907,-7.624318,0.9202206,-14.027867317199709,10.75970983505249,6878.935053445196,728.2997962147414,1929.273081544404,1722.8901117790406,1235.4609014831533,2033.0674428794207,3726.626290404312,1018.7571849996096,2166.510668926024,2261.524991863884,1729.601666393529,2500.664326915421,0.6396484375,0.0224609375,0.0963375507540603,0.06884765625,0.04931640625,0.087890625,1,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk238.wav,220500,10.0,22050,206.08017,-361.31348,-7.908895,2.029728,-12.789449214935305,11.728005409240724,6921.581468772743,549.5252742416712,2043.5563270900288,1780.460426099006,1221.754525625705,2170.1769471257107,3822.450340909725,936.7140918135505,2247.588601483351,2331.351472818533,1805.5768705262624,2631.3201596301687,0.669921875,0.01611328125,0.1075861459541763,0.06884765625,0.0498046875,0.10595703125,1,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk237.wav,220500,10.0,22050,194.0682,-393.98074,-8.790607,-0.47209394,-16.996469497680664,10.692556381225586,6932.827869141562,515.1631366299497,2045.4095547954207,1490.7374780438545,1147.566276447972,2455.3527667016588,3640.560515046718,819.4609675853952,2048.2040621134747,2002.2738056461924,1436.0886022246764,2533.228572653202,0.65771484375,0.0166015625,0.1186217553654292,0.06689453125,0.04833984375,0.136474609375,1,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk265.wav,220500,10.0,22050,198.60562,-382.1931,-7.7966022,1.8226845,-13.494090557098389,10.17495346069336,7018.536487603022,717.318893590576,2125.090473905791,1670.0510929592024,1218.6115437289566,1998.4404903545328,3619.735578308817,921.3749483565778,2161.3169947402366,2288.0474577197947,1720.9403981588466,2460.8925931137223,0.6591796875,0.015625,0.123037811774942,0.06591796875,0.050048828125,0.095947265625,1,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk284.wav,220500,10.0,22050,209.08627,-310.25363,-5.808239,-3.0020008,-17.9547700881958,10.872435569763184,7076.297614722599,638.1697534730603,2008.635782287434,1313.2638402833843,1079.257283540694,2542.073020736838,3639.743703117552,929.7817462582136,1984.554505389134,1843.790958342204,1350.6890275626915,2623.0060126046365,0.6357421875,0.0205078125,0.118783760513341,0.06689453125,0.04541015625,0.144775390625,1,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk230.wav,220500,10.0,22050,213.91994,-334.9152,-5.507547,0.6110981,-14.989464282989502,11.29827356338501,6924.504886744021,633.8300239902189,2161.0707497142835,1513.4810438093136,1118.8740121576625,2677.85616233615,3871.613100671864,813.13226434144,2162.557437191268,2213.11911046237,1526.023933051513,2732.213828748513,0.59814453125,0.02001953125,0.1256627483323666,0.06884765625,0.0498046875,0.148193359375,1,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk67.wav,220500,10.0,22050,240.85864,-438.96854,-7.8846755,1.407007,-12.588025569915771,16.26747703552246,6949.15961236052,551.419025960279,2254.1476829201624,1441.0294581049363,1039.1858835963512,2816.480486497271,3874.8726220568064,680.2783374550912,2256.803394085924,2178.373487459455,1585.835151827734,2982.4311793006063,0.65185546875,0.01171875,0.1221541473317865,0.0556640625,0.03759765625,0.15283203125,1,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk279.wav,220500,10.0,22050,202.70755,-373.21738,-6.810755,-2.9448593,-18.54735946655273,10.24636173248291,6638.979218302438,652.2170547227272,2085.54601096754,1429.7162586073634,1070.3723238850205,2642.157856500857,3675.3617402558,897.4100578788377,2099.1909351356912,1945.3980703959528,1521.5308813806887,2652.636881744856,0.6259765625,0.01806640625,0.1260739921693735,0.06640625,0.04931640625,0.16845703125,1,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk234.wav,220500,10.0,22050,199.97202,-373.6733,-7.360546,0.34157196,-14.106249809265137,11.350441932678224,7044.011316336739,580.8902425272342,2060.722440124254,1421.42648341194,1083.3760596698771,2385.685159515223,3578.5033846479573,844.1375982453662,2076.4658201197,1972.4953068036973,1546.017902803992,2576.435273738545,0.68017578125,0.01513671875,0.1211560596722737,0.0576171875,0.04345703125,0.1171875,1,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk92.wav,220500,10.0,22050,216.5875,-543.04395,-26.000319,-6.9864907,-19.42675876617432,2.880527377128601,6990.751588910045,570.0422312317879,2061.1940735173616,1765.4477865028653,1144.4753706024326,2473.8962620653574,3803.5424751551295,661.971769387952,2004.699601634812,1950.4142918246027,1409.776459081437,2509.406833891199,0.63525390625,0.015625,0.1225506634280742,0.09765625,0.05419921875,0.152099609375,1,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk276.wav,220500,10.0,22050,209.79282,-398.7151,-7.832838,-1.6954576,-17.450167655944824,10.72332525253296,7208.680911339502,456.4615050160723,2315.279702009087,1623.6326038636896,1264.8581734841064,2684.870402453136,3714.41037341511,909.729198512768,2054.6617230461547,2024.6196116992023,1440.8794415539437,2621.510708134789,0.662109375,0.0146484375,0.147547038138051,0.0771484375,0.051513671875,0.159423828125,1,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk218.wav,220500,10.0,22050,208.64096,-355.9009,-5.892022,-0.819375,-16.52058506011963,11.026195049285889,6801.54183462805,547.4966903153527,2198.2156458976497,1530.444427392771,1190.195432426382,2551.297648077795,3776.0436778162057,912.6625050468236,2205.2524464420344,2177.749418292658,1614.6829016903987,2786.8595869794462,0.67529296875,0.01416015625,0.1287091248549884,0.0693359375,0.0439453125,0.12060546875,1,Wav2Vec50_Model
